stg,mid_age,run,metric,diversity
84,52.035,93,genusRT,46.82
84,52.035,93,genusBC,19.66
84,52.035,93,genusSIB,35.43
85,44.55,93,speciesRT,30.58
85,44.55,93,speciesBC,10.35
85,44.55,93,speciesSIB,27.67
85,44.55,93,genusRT,52.32
85,44.55,93,genusBC,22.58
85,44.55,93,genusSIB,42.98
86,39.37,93,speciesRT,8.56
86,39.37,93,speciesBC,8
86,39.37,93,speciesSIB,1
86,39.37,93,genusRT,21.06
86,39.37,93,genusBC,20.46
86,39.37,93,genusSIB,1
87,35.805,93,speciesRT,20.7
87,35.805,93,speciesBC,7.92
87,35.805,93,speciesSIB,18.16
87,35.805,93,genusRT,37.86
87,35.805,93,genusBC,20.41
87,35.805,93,genusSIB,28.88
88,30.595,93,speciesRT,12.4
88,30.595,93,speciesBC,4.56
88,30.595,93,speciesSIB,9.28
88,30.595,93,genusRT,26.59
88,30.595,93,genusBC,15.24
88,30.595,93,genusSIB,15.85
89,25.165,93,speciesRT,6.8
89,25.165,93,speciesBC,5.78
89,25.165,93,speciesSIB,1.16
89,25.165,93,genusRT,17.07
89,25.165,93,genusBC,16.15
89,25.165,93,genusSIB,1.17
90,19.515,93,speciesRT,17.64
90,19.515,93,speciesBC,5.94
90,19.515,93,speciesSIB,14.5
90,19.515,93,genusRT,33.54
90,19.515,93,genusBC,16.26
90,19.515,93,genusSIB,24.07
91,13.81,93,speciesRT,16
91,13.81,93,speciesBC,8.47
91,13.81,93,speciesSIB,11.76
91,13.81,93,genusRT,29.88
91,13.81,93,genusBC,18.71
91,13.81,93,genusSIB,19.79
92,8.48,93,speciesRT,16.47
92,8.48,93,speciesBC,7.72
92,8.48,93,speciesSIB,13.43
92,8.48,93,genusRT,27.33
92,8.48,93,genusBC,16.47
92,8.48,93,genusSIB,21.01
93,3.96,93,speciesRT,11.34
93,3.96,93,speciesBC,6.43
93,3.96,93,speciesSIB,9.2
93,3.96,93,genusRT,17.51
93,3.96,93,genusBC,11.85
93,3.96,93,genusSIB,13.26
94,1.30085,93,speciesRT,11.61
94,1.30085,93,speciesBC,3.5
94,1.30085,93,speciesSIB,11.61
94,1.30085,93,genusRT,14.75
94,1.30085,93,genusBC,6.4
94,1.30085,93,genusSIB,14.75
70,140.4,94,speciesRT,NA
70,140.4,94,speciesBC,NA
70,140.4,94,speciesSIB,NA
70,140.4,94,genusRT,21.74
70,140.4,94,genusBC,0.23
70,140.4,94,genusSIB,21.51
71,135.15,94,speciesRT,1.2
71,135.15,94,speciesBC,0.2
71,135.15,94,speciesSIB,1
71,135.15,94,genusRT,5.98
71,135.15,94,genusBC,5.4
71,135.15,94,genusSIB,1
72,129.55,94,speciesRT,5.92
72,129.55,94,speciesBC,0.63
72,129.55,94,speciesSIB,5.64
72,129.55,94,genusRT,13.25
72,129.55,94,genusBC,5.46
72,129.55,94,genusSIB,9.57
73,123.95,94,speciesRT,2.86
73,123.95,94,speciesBC,2.07
73,123.95,94,speciesSIB,1
73,123.95,94,genusRT,8.3
73,123.95,94,genusBC,7.64
73,123.95,94,genusSIB,1
74,117.3,94,speciesRT,8.34
74,117.3,94,speciesBC,2.24
74,117.3,94,speciesSIB,7.01
74,117.3,94,genusRT,17.94
74,117.3,94,genusBC,7.7
74,117.3,94,genusSIB,12.54
75,106.85,94,speciesRT,12.43
75,106.85,94,speciesBC,3.2
75,106.85,94,speciesSIB,11.04
75,106.85,94,genusRT,23.27
75,106.85,94,genusBC,10.54
75,106.85,94,genusSIB,16.09
76,97.2,94,speciesRT,18.48
76,97.2,94,speciesBC,3.49
76,97.2,94,speciesSIB,17.13
76,97.2,94,genusRT,32
76,97.2,94,genusBC,11.51
76,97.2,94,genusSIB,24.44
77,91.645,94,speciesRT,14.59
77,91.645,94,speciesBC,4.89
77,91.645,94,speciesSIB,12.45
77,91.645,94,genusRT,29.63
77,91.645,94,genusBC,14.73
77,91.645,94,genusSIB,20.26
78,87.545,94,speciesRT,24.47
78,87.545,94,speciesBC,5.5
78,87.545,94,speciesSIB,22.58
78,87.545,94,genusRT,41.3
78,87.545,94,genusBC,15.85
78,87.545,94,genusSIB,32.26
79,84.675,94,speciesRT,7.05
79,84.675,94,speciesBC,7.05
79,84.675,94,speciesSIB,0
79,84.675,94,genusRT,18.21
79,84.675,94,genusBC,18.21
79,84.675,94,genusSIB,0
80,77.91,94,speciesRT,22.68
80,77.91,94,speciesBC,7.05
80,77.91,94,speciesSIB,19.98
80,77.91,94,genusRT,41.46
80,77.91,94,genusBC,18.21
80,77.91,94,genusSIB,32.01
81,69.105,94,speciesRT,23.59
81,69.105,94,speciesBC,7.02
81,69.105,94,speciesSIB,21.89
81,69.105,94,genusRT,39.62
81,69.105,94,genusBC,17.54
81,69.105,94,genusSIB,31.83
82,63.85,94,speciesRT,25.1
82,63.85,94,speciesBC,2.88
82,63.85,94,speciesSIB,24.63
82,63.85,94,genusRT,43.16
82,63.85,94,genusBC,12.83
82,63.85,94,genusSIB,37.12
83,58.83,94,speciesRT,22.64
83,58.83,94,speciesBC,6.05
83,58.83,94,speciesSIB,19.65
83,58.83,94,genusRT,38.19
83,58.83,94,genusBC,16.41
83,58.83,94,genusSIB,27.4
84,52.035,94,speciesRT,30.18
84,52.035,94,speciesBC,8.59
84,52.035,94,speciesSIB,26.6
84,52.035,94,genusRT,47.37
84,52.035,94,genusBC,20.47
84,52.035,94,genusSIB,35.94
85,44.55,94,speciesRT,30.92
85,44.55,94,speciesBC,10.7
85,44.55,94,speciesSIB,27.85
85,44.55,94,genusRT,53.44
85,44.55,94,genusBC,23.35
85,44.55,94,genusSIB,43.15
86,39.37,94,speciesRT,8.68
86,39.37,94,speciesBC,7.99
86,39.37,94,speciesSIB,1
86,39.37,94,genusRT,21.61
86,39.37,94,genusBC,21.06
86,39.37,94,genusSIB,1
87,35.805,94,speciesRT,20.48
87,35.805,94,speciesBC,7.99
87,35.805,94,speciesSIB,18
87,35.805,94,genusRT,39.03
87,35.805,94,genusBC,21.09
87,35.805,94,genusSIB,29.4
88,30.595,94,speciesRT,12.44
88,30.595,94,speciesBC,4.56
88,30.595,94,speciesSIB,9.18
88,30.595,94,genusRT,26.81
88,30.595,94,genusBC,15.96
88,30.595,94,genusSIB,15.26
89,25.165,94,speciesRT,6.76
89,25.165,94,speciesBC,5.72
89,25.165,94,speciesSIB,1.3
89,25.165,94,genusRT,17.69
89,25.165,94,genusBC,16.64
89,25.165,94,genusSIB,1.31
90,19.515,94,speciesRT,17.26
90,19.515,94,speciesBC,5.74
90,19.515,94,speciesSIB,14.22
90,19.515,94,genusRT,34.18
90,19.515,94,genusBC,16.77
90,19.515,94,genusSIB,24.47
91,13.81,94,speciesRT,16.27
91,13.81,94,speciesBC,8.33
91,13.81,94,speciesSIB,12.1
91,13.81,94,genusRT,30.03
91,13.81,94,genusBC,18.99
91,13.81,94,genusSIB,19.56
92,8.48,94,speciesRT,17.39
92,8.48,94,speciesBC,8.06
92,8.48,94,speciesSIB,13.99
92,8.48,94,genusRT,27.47
92,8.48,94,genusBC,16.79
92,8.48,94,genusSIB,21.18
93,3.96,94,speciesRT,11.17
93,3.96,94,speciesBC,6.39
93,3.96,94,speciesSIB,8.99
93,3.96,94,genusRT,17.9
93,3.96,94,genusBC,11.8
93,3.96,94,genusSIB,13.58
94,1.30085,94,speciesRT,11.48
94,1.30085,94,speciesBC,3.55
94,1.30085,94,speciesSIB,11.48
94,1.30085,94,genusRT,14.9
94,1.30085,94,genusBC,6.55
94,1.30085,94,genusSIB,14.9
70,140.4,95,speciesRT,NA
70,140.4,95,speciesBC,NA
70,140.4,95,speciesSIB,NA
70,140.4,95,genusRT,21.47
70,140.4,95,genusBC,0.19
70,140.4,95,genusSIB,21.28
71,135.15,95,speciesRT,1.2
71,135.15,95,speciesBC,0.2
71,135.15,95,speciesSIB,1
71,135.15,95,genusRT,5.98
71,135.15,95,genusBC,5.36
71,135.15,95,genusSIB,1
72,129.55,95,speciesRT,6.2
72,129.55,95,speciesBC,0.7
72,129.55,95,speciesSIB,5.89
72,129.55,95,genusRT,13.25
72,129.55,95,genusBC,5.35
72,129.55,95,genusSIB,9.55
73,123.95,95,speciesRT,2.7
73,123.95,95,speciesBC,2
73,123.95,95,speciesSIB,1
73,123.95,95,genusRT,8.43
73,123.95,95,genusBC,7.86
73,123.95,95,genusSIB,1
74,117.3,95,speciesRT,8.19
74,117.3,95,speciesBC,2
74,117.3,95,speciesSIB,6.91
74,117.3,95,genusRT,18.23
74,117.3,95,genusBC,7.83
74,117.3,95,genusSIB,12.78
75,106.85,95,speciesRT,12.68
75,106.85,95,speciesBC,3.15
75,106.85,95,speciesSIB,11.29
75,106.85,95,genusRT,22.69
75,106.85,95,genusBC,10.42
75,106.85,95,genusSIB,15.62
76,97.2,95,speciesRT,18.59
76,97.2,95,speciesBC,3.56
76,97.2,95,speciesSIB,17.18
76,97.2,95,genusRT,31.96
76,97.2,95,genusBC,11.11
76,97.2,95,genusSIB,24.49
77,91.645,95,speciesRT,14.74
77,91.645,95,speciesBC,5.26
77,91.645,95,speciesSIB,12.26
77,91.645,95,genusRT,29.42
77,91.645,95,genusBC,14.79
77,91.645,95,genusSIB,20.23
78,87.545,95,speciesRT,25.32
78,87.545,95,speciesBC,5.91
78,87.545,95,speciesSIB,23.26
78,87.545,95,genusRT,42.27
78,87.545,95,genusBC,15.55
78,87.545,95,genusSIB,33.52
79,84.675,95,speciesRT,7.33
79,84.675,95,speciesBC,7.33
79,84.675,95,speciesSIB,0
79,84.675,95,genusRT,17.89
79,84.675,95,genusBC,17.89
79,84.675,95,genusSIB,0
80,77.91,95,speciesRT,22.72
80,77.91,95,speciesBC,7.33
80,77.91,95,speciesSIB,20.23
80,77.91,95,genusRT,40.37
80,77.91,95,genusBC,17.89
80,77.91,95,genusSIB,30.92
81,69.105,95,speciesRT,23.47
81,69.105,95,speciesBC,6.66
81,69.105,95,speciesSIB,21.67
81,69.105,95,genusRT,39.73
81,69.105,95,genusBC,17.48
81,69.105,95,genusSIB,32.13
82,63.85,95,speciesRT,24.6
82,63.85,95,speciesBC,2.94
82,63.85,95,speciesSIB,24.04
82,63.85,95,genusRT,42.29
82,63.85,95,genusBC,12.51
82,63.85,95,genusSIB,36.2
83,58.83,95,speciesRT,22.27
83,58.83,95,speciesBC,5.87
83,58.83,95,speciesSIB,19.29
83,58.83,95,genusRT,37.23
83,58.83,95,genusBC,16.13
83,58.83,95,genusSIB,26.64
84,52.035,95,speciesRT,30.25
84,52.035,95,speciesBC,8.73
84,52.035,95,speciesSIB,26.74
84,52.035,95,genusRT,47.74
84,52.035,95,genusBC,19.44
84,52.035,95,genusSIB,36.77
85,44.55,95,speciesRT,30.91
85,44.55,95,speciesBC,10.43
85,44.55,95,speciesSIB,27.84
85,44.55,95,genusRT,52.05
85,44.55,95,genusBC,22.5
85,44.55,95,genusSIB,42.69
86,39.37,95,speciesRT,8.76
86,39.37,95,speciesBC,8.14
86,39.37,95,speciesSIB,1
86,39.37,95,genusRT,20.95
86,39.37,95,genusBC,20.43
86,39.37,95,genusSIB,1
87,35.805,95,speciesRT,20.32
87,35.805,95,speciesBC,8.02
87,35.805,95,speciesSIB,18.16
87,35.805,95,genusRT,38.48
87,35.805,95,genusBC,20.46
87,35.805,95,genusSIB,29.19
88,30.595,95,speciesRT,12.12
88,30.595,95,speciesBC,4.35
88,30.595,95,speciesSIB,9.18
88,30.595,95,genusRT,26.75
88,30.595,95,genusBC,15.66
88,30.595,95,genusSIB,15.01
89,25.165,95,speciesRT,6.55
89,25.165,95,speciesBC,5.52
89,25.165,95,speciesSIB,1.28
89,25.165,95,genusRT,18.02
89,25.165,95,genusBC,16.98
89,25.165,95,genusSIB,1.26
90,19.515,95,speciesRT,17.52
90,19.515,95,speciesBC,5.6
90,19.515,95,speciesSIB,14.5
90,19.515,95,genusRT,34.36
90,19.515,95,genusBC,17.1
90,19.515,95,genusSIB,24.21
91,13.81,95,speciesRT,15.9
91,13.81,95,speciesBC,8.56
91,13.81,95,speciesSIB,11.67
91,13.81,95,genusRT,30.27
91,13.81,95,genusBC,19.35
91,13.81,95,genusSIB,19.74
92,8.48,95,speciesRT,16.8
92,8.48,95,speciesBC,8.09
92,8.48,95,speciesSIB,13.7
92,8.48,95,genusRT,27.23
92,8.48,95,genusBC,16.87
92,8.48,95,genusSIB,20.47
93,3.96,95,speciesRT,11.81
93,3.96,95,speciesBC,6.58
93,3.96,95,speciesSIB,9.73
93,3.96,95,genusRT,17.87
93,3.96,95,genusBC,12.05
93,3.96,95,genusSIB,13.35
94,1.30085,95,speciesRT,11.29
94,1.30085,95,speciesBC,3.47
94,1.30085,95,speciesSIB,11.29
94,1.30085,95,genusRT,15.09
94,1.30085,95,genusBC,6.74
94,1.30085,95,genusSIB,15.09
70,140.4,96,speciesRT,NA
70,140.4,96,speciesBC,NA
70,140.4,96,speciesSIB,NA
70,140.4,96,genusRT,21.63
70,140.4,96,genusBC,0.19
70,140.4,96,genusSIB,21.44
71,135.15,96,speciesRT,1.24
71,135.15,96,speciesBC,0.24
71,135.15,96,speciesSIB,1
71,135.15,96,genusRT,5.91
71,135.15,96,genusBC,5.38
71,135.15,96,genusSIB,1
72,129.55,96,speciesRT,5.86
72,129.55,96,speciesBC,0.7
72,129.55,96,speciesSIB,5.44
72,129.55,96,genusRT,13.37
72,129.55,96,genusBC,5.4
72,129.55,96,genusSIB,9.61
73,123.95,96,speciesRT,2.85
73,123.95,96,speciesBC,2.14
73,123.95,96,speciesSIB,1
73,123.95,96,genusRT,8.38
73,123.95,96,genusBC,7.83
73,123.95,96,genusSIB,1
74,117.3,96,speciesRT,8.47
74,117.3,96,speciesBC,2.14
74,117.3,96,speciesSIB,7.18
74,117.3,96,genusRT,17.79
74,117.3,96,genusBC,7.77
74,117.3,96,genusSIB,12.48
75,106.85,96,speciesRT,11.62
75,106.85,96,speciesBC,3.05
75,106.85,96,speciesSIB,10.51
75,106.85,96,genusRT,22.5
75,106.85,96,genusBC,10.38
75,106.85,96,genusSIB,15.52
76,97.2,96,speciesRT,18.6
76,97.2,96,speciesBC,3.28
76,97.2,96,speciesSIB,17.22
76,97.2,96,genusRT,32.21
76,97.2,96,genusBC,11.08
76,97.2,96,genusSIB,24.69
77,91.645,96,speciesRT,14.48
77,91.645,96,speciesBC,5.16
77,91.645,96,speciesSIB,12.03
77,91.645,96,genusRT,28.84
77,91.645,96,genusBC,14.37
77,91.645,96,genusSIB,19.94
78,87.545,96,speciesRT,25.85
78,87.545,96,speciesBC,5.99
78,87.545,96,speciesSIB,23.58
78,87.545,96,genusRT,41.05
78,87.545,96,genusBC,15.14
78,87.545,96,genusSIB,32.61
79,84.675,96,speciesRT,7.65
79,84.675,96,speciesBC,7.65
79,84.675,96,speciesSIB,0
79,84.675,96,genusRT,18.06
79,84.675,96,genusBC,18.06
79,84.675,96,genusSIB,0
80,77.91,96,speciesRT,22.75
80,77.91,96,speciesBC,7.65
80,77.91,96,speciesSIB,19.5
80,77.91,96,genusRT,40.57
80,77.91,96,genusBC,18.06
80,77.91,96,genusSIB,31.05
81,69.105,96,speciesRT,23.82
81,69.105,96,speciesBC,7.31
81,69.105,96,speciesSIB,21.91
81,69.105,96,genusRT,38.59
81,69.105,96,genusBC,16.97
81,69.105,96,genusSIB,31.53
82,63.85,96,speciesRT,25.51
82,63.85,96,speciesBC,3.26
82,63.85,96,speciesSIB,24.86
82,63.85,96,genusRT,42.58
82,63.85,96,genusBC,12.04
82,63.85,96,genusSIB,36.74
83,58.83,96,speciesRT,23.16
83,58.83,96,speciesBC,6.08
83,58.83,96,speciesSIB,20.1
83,58.83,96,genusRT,36.48
83,58.83,96,genusBC,15.96
83,58.83,96,genusSIB,26.28
84,52.035,96,speciesRT,29.71
84,52.035,96,speciesBC,8.4
84,52.035,96,speciesSIB,26.49
84,52.035,96,genusRT,45.97
84,52.035,96,genusBC,19.27
84,52.035,96,genusSIB,35.12
85,44.55,96,speciesRT,30.8
85,44.55,96,speciesBC,10.36
85,44.55,96,speciesSIB,27.92
85,44.55,96,genusRT,51.88
85,44.55,96,genusBC,22.47
85,44.55,96,genusSIB,42.22
86,39.37,96,speciesRT,8.67
86,39.37,96,speciesBC,8.02
86,39.37,96,speciesSIB,1
86,39.37,96,genusRT,21.03
86,39.37,96,genusBC,20.43
86,39.37,96,genusSIB,1
87,35.805,96,speciesRT,20.11
87,35.805,96,speciesBC,7.92
87,35.805,96,speciesSIB,17.67
87,35.805,96,genusRT,38.3
87,35.805,96,genusBC,20.4
87,35.805,96,genusSIB,29.13
88,30.595,96,speciesRT,12.22
88,30.595,96,speciesBC,4.25
88,30.595,96,speciesSIB,9.27
88,30.595,96,genusRT,26.47
88,30.595,96,genusBC,15.33
88,30.595,96,genusSIB,15.22
89,25.165,96,speciesRT,6.46
89,25.165,96,speciesBC,5.39
89,25.165,96,speciesSIB,1.3
89,25.165,96,genusRT,17.44
89,25.165,96,genusBC,16.43
89,25.165,96,genusSIB,1.27
90,19.515,96,speciesRT,16.99
90,19.515,96,speciesBC,5.51
90,19.515,96,speciesSIB,14.16
90,19.515,96,genusRT,33.91
90,19.515,96,genusBC,16.56
90,19.515,96,genusSIB,24.36
91,13.81,96,speciesRT,16.32
91,13.81,96,speciesBC,8.06
91,13.81,96,speciesSIB,12.3
91,13.81,96,genusRT,29.03
91,13.81,96,genusBC,18.81
91,13.81,96,genusSIB,18.58
92,8.48,96,speciesRT,16.64
92,8.48,96,speciesBC,7.67
92,8.48,96,speciesSIB,13.88
92,8.48,96,genusRT,26.7
92,8.48,96,genusBC,16.51
92,8.48,96,genusSIB,20.39
93,3.96,96,speciesRT,11.33
93,3.96,96,speciesBC,6.17
93,3.96,96,speciesSIB,9.26
93,3.96,96,genusRT,17.32
93,3.96,96,genusBC,11.48
93,3.96,96,genusSIB,13.12
94,1.30085,96,speciesRT,11.51
94,1.30085,96,speciesBC,3.51
94,1.30085,96,speciesSIB,11.51
94,1.30085,96,genusRT,14.88
94,1.30085,96,genusBC,6.12
94,1.30085,96,genusSIB,14.88
70,140.4,97,speciesRT,NA
70,140.4,97,speciesBC,NA
70,140.4,97,speciesSIB,NA
70,140.4,97,genusRT,21.68
70,140.4,97,genusBC,0.21
70,140.4,97,genusSIB,21.47
71,135.15,97,speciesRT,1.22
71,135.15,97,speciesBC,0.22
71,135.15,97,speciesSIB,1
71,135.15,97,genusRT,6.11
71,135.15,97,genusBC,5.53
71,135.15,97,genusSIB,1
72,129.55,97,speciesRT,5.78
72,129.55,97,speciesBC,0.67
72,129.55,97,speciesSIB,5.48
72,129.55,97,genusRT,13.54
72,129.55,97,genusBC,5.59
72,129.55,97,genusSIB,9.75
73,123.95,97,speciesRT,2.79
73,123.95,97,speciesBC,2
73,123.95,97,speciesSIB,1
73,123.95,97,genusRT,8.56
73,123.95,97,genusBC,7.82
73,123.95,97,genusSIB,1
74,117.3,97,speciesRT,8.38
74,117.3,97,speciesBC,2.12
74,117.3,97,speciesSIB,7.04
74,117.3,97,genusRT,17.98
74,117.3,97,genusBC,7.92
74,117.3,97,genusSIB,12.4
75,106.85,97,speciesRT,12.4
75,106.85,97,speciesBC,3.17
75,106.85,97,speciesSIB,11.18
75,106.85,97,genusRT,22.87
75,106.85,97,genusBC,10.81
75,106.85,97,genusSIB,15.63
76,97.2,97,speciesRT,18.23
76,97.2,97,speciesBC,3.45
76,97.2,97,speciesSIB,16.64
76,97.2,97,genusRT,32.31
76,97.2,97,genusBC,11.25
76,97.2,97,genusSIB,24.74
77,91.645,97,speciesRT,14.91
77,91.645,97,speciesBC,5.19
77,91.645,97,speciesSIB,12.58
77,91.645,97,genusRT,29.7
77,91.645,97,genusBC,15.01
77,91.645,97,genusSIB,20.25
78,87.545,97,speciesRT,24.9
78,87.545,97,speciesBC,5.84
78,87.545,97,speciesSIB,22.85
78,87.545,97,genusRT,42.78
78,87.545,97,genusBC,15.95
78,87.545,97,genusSIB,33.79
79,84.675,97,speciesRT,7.59
79,84.675,97,speciesBC,7.59
79,84.675,97,speciesSIB,0
79,84.675,97,genusRT,18.25
79,84.675,97,genusBC,18.25
79,84.675,97,genusSIB,0
80,77.91,97,speciesRT,23.42
80,77.91,97,speciesBC,7.59
80,77.91,97,speciesSIB,20.48
80,77.91,97,genusRT,40.52
80,77.91,97,genusBC,18.25
80,77.91,97,genusSIB,30.72
81,69.105,97,speciesRT,22.94
81,69.105,97,speciesBC,7.12
81,69.105,97,speciesSIB,21.02
81,69.105,97,genusRT,39.5
81,69.105,97,genusBC,17.63
81,69.105,97,genusSIB,31.49
82,63.85,97,speciesRT,25.31
82,63.85,97,speciesBC,3.17
82,63.85,97,speciesSIB,24.62
82,63.85,97,genusRT,43.19
82,63.85,97,genusBC,12.69
82,63.85,97,genusSIB,37.15
83,58.83,97,speciesRT,23.03
83,58.83,97,speciesBC,6.26
83,58.83,97,speciesSIB,19.94
83,58.83,97,genusRT,38.21
83,58.83,97,genusBC,16.84
83,58.83,97,genusSIB,27.01
84,52.035,97,speciesRT,30.76
84,52.035,97,speciesBC,8.62
84,52.035,97,speciesSIB,27.58
84,52.035,97,genusRT,46.51
84,52.035,97,genusBC,20.22
84,52.035,97,genusSIB,35.05
85,44.55,97,speciesRT,31.01
85,44.55,97,speciesBC,10.29
85,44.55,97,speciesSIB,28.05
85,44.55,97,genusRT,53.57
85,44.55,97,genusBC,23.35
85,44.55,97,genusSIB,43.45
86,39.37,97,speciesRT,8.6
86,39.37,97,speciesBC,7.96
86,39.37,97,speciesSIB,1
86,39.37,97,genusRT,21.4
86,39.37,97,genusBC,20.73
86,39.37,97,genusSIB,1
87,35.805,97,speciesRT,20.37
87,35.805,97,speciesBC,7.99
87,35.805,97,speciesSIB,17.96
87,35.805,97,genusRT,38.77
87,35.805,97,genusBC,20.81
87,35.805,97,genusSIB,29.3
88,30.595,97,speciesRT,12.08
88,30.595,97,speciesBC,4.29
88,30.595,97,speciesSIB,9.22
88,30.595,97,genusRT,26.72
88,30.595,97,genusBC,15.57
88,30.595,97,genusSIB,15.3
89,25.165,97,speciesRT,6.39
89,25.165,97,speciesBC,5.39
89,25.165,97,speciesSIB,1.18
89,25.165,97,genusRT,17.42
89,25.165,97,genusBC,16.37
89,25.165,97,genusSIB,1.25
90,19.515,97,speciesRT,17.21
90,19.515,97,speciesBC,5.51
90,19.515,97,speciesSIB,14.48
90,19.515,97,genusRT,33.91
90,19.515,97,genusBC,16.47
90,19.515,97,genusSIB,24.19
91,13.81,97,speciesRT,16.09
91,13.81,97,speciesBC,8.08
91,13.81,97,speciesSIB,12.15
91,13.81,97,genusRT,29.3
91,13.81,97,genusBC,18.7
91,13.81,97,genusSIB,19.29
92,8.48,97,speciesRT,16.91
92,8.48,97,speciesBC,7.61
92,8.48,97,speciesSIB,13.92
92,8.48,97,genusRT,27.01
92,8.48,97,genusBC,16.42
92,8.48,97,genusSIB,20.82
93,3.96,97,speciesRT,11.27
93,3.96,97,speciesBC,6.42
93,3.96,97,speciesSIB,9.2
93,3.96,97,genusRT,17.07
93,3.96,97,genusBC,11.66
93,3.96,97,genusSIB,12.82
94,1.30085,97,speciesRT,11.45
94,1.30085,97,speciesBC,3.36
94,1.30085,97,speciesSIB,11.45
94,1.30085,97,genusRT,14.9
94,1.30085,97,genusBC,6.42
94,1.30085,97,genusSIB,14.9
70,140.4,98,speciesRT,NA
70,140.4,98,speciesBC,NA
70,140.4,98,speciesSIB,NA
70,140.4,98,genusRT,21.89
70,140.4,98,genusBC,0.25
70,140.4,98,genusSIB,21.64
71,135.15,98,speciesRT,1.19
71,135.15,98,speciesBC,0.19
71,135.15,98,speciesSIB,1
71,135.15,98,genusRT,5.77
71,135.15,98,genusBC,5.26
71,135.15,98,genusSIB,1
72,129.55,98,speciesRT,5.9
72,129.55,98,speciesBC,0.54
72,129.55,98,speciesSIB,5.7
72,129.55,98,genusRT,13.47
72,129.55,98,genusBC,5.27
72,129.55,98,genusSIB,9.95
73,123.95,98,speciesRT,2.68
73,123.95,98,speciesBC,1.89
73,123.95,98,speciesSIB,1
73,123.95,98,genusRT,7.95
73,123.95,98,genusBC,7.38
73,123.95,98,genusSIB,1
74,117.3,98,speciesRT,8.12
74,117.3,98,speciesBC,1.98
74,117.3,98,speciesSIB,7.03
74,117.3,98,genusRT,17.82
74,117.3,98,genusBC,7.42
74,117.3,98,genusSIB,12.8
75,106.85,98,speciesRT,12.11
75,106.85,98,speciesBC,3.04
75,106.85,98,speciesSIB,10.97
75,106.85,98,genusRT,22.56
75,106.85,98,genusBC,10.45
75,106.85,98,genusSIB,15.36
76,97.2,98,speciesRT,17.72
76,97.2,98,speciesBC,3.18
76,97.2,98,speciesSIB,16.4
76,97.2,98,genusRT,32.19
76,97.2,98,genusBC,11.35
76,97.2,98,genusSIB,24.48
77,91.645,98,speciesRT,14.46
77,91.645,98,speciesBC,5.21
77,91.645,98,speciesSIB,11.96
77,91.645,98,genusRT,29.35
77,91.645,98,genusBC,14.75
77,91.645,98,genusSIB,20.09
78,87.545,98,speciesRT,26.26
78,87.545,98,speciesBC,5.99
78,87.545,98,speciesSIB,23.91
78,87.545,98,genusRT,41.78
78,87.545,98,genusBC,16.05
78,87.545,98,genusSIB,32.78
79,84.675,98,speciesRT,7.65
79,84.675,98,speciesBC,7.65
79,84.675,98,speciesSIB,0
79,84.675,98,genusRT,18.09
79,84.675,98,genusBC,18.09
79,84.675,98,genusSIB,0
80,77.91,98,speciesRT,23.9
80,77.91,98,speciesBC,7.65
80,77.91,98,speciesSIB,20.71
80,77.91,98,genusRT,39.69
80,77.91,98,genusBC,18.09
80,77.91,98,genusSIB,30.23
81,69.105,98,speciesRT,23.66
81,69.105,98,speciesBC,7.3
81,69.105,98,speciesSIB,21.75
81,69.105,98,genusRT,40.15
81,69.105,98,genusBC,17.29
81,69.105,98,genusSIB,32.43
82,63.85,98,speciesRT,25.15
82,63.85,98,speciesBC,3.01
82,63.85,98,speciesSIB,24.66
82,63.85,98,genusRT,42.39
82,63.85,98,genusBC,12.86
82,63.85,98,genusSIB,36.17
83,58.83,98,speciesRT,22.66
83,58.83,98,speciesBC,5.78
83,58.83,98,speciesSIB,19.97
83,58.83,98,genusRT,37.47
83,58.83,98,genusBC,16.7
83,58.83,98,genusSIB,26.69
84,52.035,98,speciesRT,29.78
84,52.035,98,speciesBC,8.38
84,52.035,98,speciesSIB,26.6
84,52.035,98,genusRT,47.74
84,52.035,98,genusBC,19.85
84,52.035,98,genusSIB,36.24
85,44.55,98,speciesRT,30.57
85,44.55,98,speciesBC,10.16
85,44.55,98,speciesSIB,27.64
85,44.55,98,genusRT,51.62
85,44.55,98,genusBC,23.34
85,44.55,98,genusSIB,41.56
86,39.37,98,speciesRT,8.64
86,39.37,98,speciesBC,7.92
86,39.37,98,speciesSIB,1
86,39.37,98,genusRT,21.27
86,39.37,98,genusBC,20.67
86,39.37,98,genusSIB,1
87,35.805,98,speciesRT,20.11
87,35.805,98,speciesBC,8.02
87,35.805,98,speciesSIB,17.75
87,35.805,98,genusRT,38.4
87,35.805,98,genusBC,20.64
87,35.805,98,genusSIB,29.32
88,30.595,98,speciesRT,12.12
88,30.595,98,speciesBC,4.31
88,30.595,98,speciesSIB,9.14
88,30.595,98,genusRT,26.36
88,30.595,98,genusBC,15.43
88,30.595,98,genusSIB,15.32
89,25.165,98,speciesRT,6.52
89,25.165,98,speciesBC,5.44
89,25.165,98,speciesSIB,1.25
89,25.165,98,genusRT,17.31
89,25.165,98,genusBC,16.27
89,25.165,98,genusSIB,1.26
90,19.515,98,speciesRT,17.64
90,19.515,98,speciesBC,5.58
90,19.515,98,speciesSIB,14.64
90,19.515,98,genusRT,34.26
90,19.515,98,genusBC,16.35
